,occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,age
107546,694126,occ,21384.0,,74764,Montastraea,genus,6623.0,Early Albian,,112.03,109.0,26431,-98.316666,29.9,110.0
107547,694127,occ,21385.0,,74764,Montastraea,genus,6623.0,Early Albian,,112.03,109.0,26431,-98.316666,29.9,110.0
107548,694128,occ,,,74764,Isastrea whitneyi,species,148121.0,Early Albian,,112.03,109.0,25181,-98.316666,29.9,110.0
107549,694129,occ,,,74764,Mesomorpha vaughani,species,117807.0,Early Albian,,112.03,109.0,25181,-98.316666,29.9,110.0
107550,694130,occ,,,74764,Siderofungia irregularis,species,137760.0,Early Albian,,112.03,109.0,25181,-98.316666,29.9,110.0
107551,694144,occ,,,74765,Phacellocoenia tolmachoffana,species,148162.0,Early Albian,,112.03,109.0,25181,-98.283333,29.916668,110.0
107552,694145,occ,,,74765,Microsolena texana,species,137761.0,Early Albian,,112.03,109.0,25181,-98.283333,29.916668,110.0
107553,694146,occ,,,74765,Heterocoenia hilli,species,152832.0,Early Albian,,112.03,109.0,25181,-98.283333,29.916668,110.0
107554,694147,occ,,,74765,Astreopora leightoni,species,152833.0,Early Albian,,112.03,109.0,25181,-98.283333,29.916668,110.0
107555,694148,occ,,,74765,Polytremacis hancockensis,species,152835.0,Early Albian,,112.03,109.0,25181,-98.283333,29.916668,110.0
107556,694184,occ,21386.0,,74766,Montastraea,genus,6623.0,Albian,,113.0,100.5,26431,-98.01667,30.5,110.0
107557,694185,occ,,,74766,Eosiderastrea cuyleri,species,152267.0,Albian,,113.0,100.5,25181,-98.01667,30.5,110.0
107558,694193,occ,,,74767,Preverastraea infundibuliformis,species,152810.0,Early Albian,,112.03,109.0,25181,-98.183334,29.816668,110.0
107787,694887,occ,,,74811,Hexamphiastrea minima,species,137438.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107788,694888,occ,,,74811,Heterocoenia minuta,species,137472.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107789,694889,occ,,,74811,Heliocoenia triradiata,species,119730.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107790,694890,occ,,,74811,Agathelia minor,species,137442.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107791,694891,occ,,,74811,Aulastraeopora deangelisi,species,137443.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107792,694892,occ,,,74811,Preverastraea felixi,species,121503.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107793,694893,occ,,,74811,Preverastraea diplothecata,species,137445.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107794,694894,occ,,,74811,Preverastraea isseli,species,137447.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107795,694895,occ,,,74811,Tortoflabellum diacantoniae,species,106448.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107796,694896,occ,,,74811,Hexamphiastrea suprema,species,137437.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107797,694897,occ,,,74811,Mitrodendron parnassus,species,137440.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107798,694898,occ,,,74811,Heterocoenia,genus,6499.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107799,694899,occ,,,74811,Elasmocoenia mitzopoulosi,species,137441.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107800,694900,occ,,,74811,Enallhelia,genus,6415.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107801,694901,occ,,,74811,Aulastraeopora graeca,species,137444.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107802,694902,occ,,,74811,Preverastraea marinosi,species,137449.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107803,694903,occ,,,74811,Preverastraea robusta,species,137450.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107804,694904,occ,,,74811,Preverastraea,genus,54421.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107805,694905,occ,,,74811,Apoplacophyllia hackemesseri,species,106451.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107807,695434,occ,,,74811,Paraacanthogyra parnassensis,species,137451.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107808,695435,occ,22044.0,,74811,Orbignygyra,genus,6663.0,Albian,,113.0,100.5,30659,22.5,38.583332,110.0
107809,695436,occ,,,74811,Actinastrea aequibernensis,species,137452.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107810,695437,occ,,,74811,Stelidioseris major,species,137454.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107811,695438,occ,,,74811,Agrostyliastraea irregularis,species,106653.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107812,695439,occ,22045.0,,74811,Ovalastrea cretacea,species,137455.0,Albian,,113.0,100.5,30659,22.5,38.583332,110.0
107813,695440,occ,,,74811,Ovalastrea dubia,species,137456.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107814,695441,occ,,,74811,Myriophyllia propria,species,131672.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107815,695442,occ,,,74811,Eugyra arasensis,species,137458.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107816,695443,occ,,,74811,Diplogyra minima,species,137459.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107817,695444,occ,,,74811,Eugyra (Felixigyra) crassa,species,107498.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107818,695445,occ,,,74811,Clausastrea magna,species,137460.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107819,695446,occ,,,74811,Peplosmilia fromenteli,species,137461.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107820,695447,occ,,,74811,Tricassastraea parnassensis,species,137462.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107821,695448,occ,,,74811,Columnocoenia ksiazkiewiczi,species,107513.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107822,695449,occ,,,74811,Columnocoenia bucovinensis,species,137463.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107823,695450,occ,,,74811,Columnocoenia,genus,6269.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107824,695451,occ,,,74811,Neocoenia subpolygonalis,species,137464.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107825,695452,occ,,,74811,Calamophylliopsis fotisalensis,species,118131.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107826,695453,occ,,,74811,Calamophylliopsis,genus,6222.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107827,695454,occ,,,74811,Pleurocora arachnoides,species,141590.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107828,695455,occ,,,74811,Latomeandra minor,species,137465.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107829,695456,occ,,,74811,Latiastrea baumbergeri,species,137466.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107830,695457,occ,22046.0,,74811,Pleurocora reptans,species,137468.0,Albian,,113.0,100.5,30659,22.5,38.583332,110.0
107831,695458,occ,,,74811,Latiastrea paronai,species,151952.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107832,695459,occ,,,74811,Latiastrea mucronata,species,137778.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107833,695460,occ,,,74811,Mixastraea westfalica,species,137470.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107834,695461,occ,,,74811,Mixastraea polyseptata,species,137471.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107835,695462,occ,,,74811,Mesomorpha,genus,6603.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107836,695463,occ,,,74811,Hydnophoromeandraraea volzi,species,119635.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107837,695464,occ,,,74811,Pseudopolytremacis spinoseptata,species,84226.0,Albian,,113.0,100.5,25214,22.5,38.583332,110.0
107838,695704,occ,,,74890,Cossmannea,genus,12069.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107839,695705,occ,,,74890,Adiozoptyxis,genus,12228.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107840,695706,occ,,,74890,Ptygmatis,genus,12180.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107841,695707,occ,,,74890,Nerinella,genus,12145.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107842,695708,occ,,,74890,Plesioptyxis,genus,149097.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107843,695709,occ,,,74890,Ampullina,genus,9468.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107844,695710,occ,,,74890,Glycymeris geinitzii,species,353272.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107845,695711,occ,,,74890,Rhynchostreon mermeti,species,354098.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107846,695712,occ,,,74890,Limopsis,genus,16260.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107847,695713,occ,,,74890,Exogyra,genus,16655.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107848,695714,occ,,,74890,Neithea,genus,16842.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107849,695715,occ,,,74890,Neithea regularis,species,353342.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107850,695716,occ,,,74890,Cardium,genus,17448.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107851,695717,occ,,,74890,Cytherea,genus,66255.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107852,695718,occ,,,74890,Corbula,genus,18441.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107853,695719,occ,,,74890,Requienia,genus,18660.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107854,695720,occ,,,74890,Toucasia,genus,18683.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107855,695721,occ,,,74890,Pseudotoucasia,genus,18655.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107856,695722,occ,,,74890,Agriopleura,genus,18525.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107857,695723,occ,,,74890,Agriopleura,genus,18525.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107858,695724,occ,,,74890,Eoradiolites murgensis,species,105001.0,Albian,,113.0,100.5,25227,17.866667,47.266666,110.0
107859,695725,occ,,,74891,Nododelphinula,genus,9021.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107860,695726,occ,,,74891,Ceritella,genus,11913.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107861,695727,occ,,,74891,Ptygmatis,genus,12180.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107862,695728,occ,,,74891,,,,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107863,695729,occ,,,74891,,,,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107864,695730,occ,,,74891,Nerinella,genus,12145.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107865,695731,occ,,,74891,Plesioptyxis,genus,149097.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107866,695732,occ,,,74891,Plesioptyxis,genus,149097.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107867,695733,occ,,,74891,Plesioptyxis,genus,149097.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107868,695734,occ,,,74891,Plesioptyxis,genus,149097.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107869,695735,occ,,,74891,Pseudomelania,genus,10352.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107870,695736,occ,,,74891,Cassiopidae,family,118580.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107871,695737,occ,,,74891,Cryptaulax,genus,9705.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107872,695738,occ,,,74891,Cirsocerithium,genus,9649.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107873,695739,occ,,,74891,Metacerithium,genus,10122.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107874,695740,occ,,,74891,Metacerithium,genus,10122.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107875,695741,occ,,,74891,Metacerithium,genus,10122.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107876,695742,occ,,,74891,Pyrazus,genus,10393.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107877,695743,occ,,,74891,Purpura (Tritonalia),subgenus,11787.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107878,695744,occ,,,74891,Gyrostrea delettrei,species,354514.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107879,695745,occ,,,74891,Lopha,genus,16782.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107880,695746,occ,,,74891,Chondrodonta,genus,16550.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107881,695747,occ,,,74891,Chondrodonta,genus,16550.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107882,695748,occ,,,74891,Toucasia,genus,18683.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107883,695749,occ,,,74891,Eoradiolites murgensis,species,105001.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107884,695750,occ,,,74891,Eoradiolites,genus,18569.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
107885,695751,occ,,,74891,Eoradiolites,genus,18569.0,Albian,,113.0,100.5,25227,17.566668,47.083332,110.0
108030,699211,occ,19632.0,,25363,Sarcosuchus imperator,species,93885.0,Albian,,113.0,100.5,25332,10.333889,32.266109,110.0
108031,699212,occ,,,75065,Dinosauria,unranked clade,52775.0,Early Barremian,Early Cenomanian,130.0,93.5,25333,7.433333,16.366667,110.0
108516,707861,occ,,IF,75918,Shandongornipes muxiai,species,110743.0,Barremian,Albian,129.4,100.5,25682,118.718231,35.21093,110.0
108517,707862,occ,20556.0,I,75918,Minisauripus zhenshuonani,species,121364.0,Barremian,Albian,129.4,100.5,26990,118.718231,35.21093,110.0
108518,707863,occ,,IF,75918,Velociraptorichnus sichuanensis,species,102841.0,Barremian,Albian,129.4,100.5,25681,118.718231,35.21093,110.0
108519,707864,occ,,IF,75918,Dromaeopodus shandongensis,species,110741.0,Barremian,Albian,129.4,100.5,25681,118.718231,35.21093,110.0
109125,717180,occ,,,76997,Trochocyathus conulus,species,121493.0,Albian,,113.0,100.5,26025,6.083333,46.416668,110.0
109126,717181,occ,,,76997,Trochocyathus harveyanus,species,113235.0,Albian,,113.0,100.5,26025,6.083333,46.416668,110.0
109127,717185,occ,,,76997,Enallhelia expansa,species,113238.0,Albian,,113.0,100.5,26025,6.083333,46.416668,110.0
109128,717186,occ,,,76997,Epismilia robusta,species,113236.0,Albian,,113.0,100.5,26025,6.083333,46.416668,110.0
109129,717187,occ,,,76997,Trochosmilia lorioli,species,113237.0,Albian,,113.0,100.5,26025,6.083333,46.416668,110.0
110479,721129,occ,,,52045,Albanerpeton arthridion,species,114401.0,Albian,,113.0,100.5,39274,-97.556694,33.533165,110.0
110482,721540,occ,,I,55194,Magnoavipes,genus,68027.0,Albian,,113.0,100.5,25992,-104.175003,37.727501,110.0
110502,725434,occ,,,77922,Pictetia depressa,species,319199.0,Early Albian,,112.03,109.0,26302,-0.816667,51.200001,110.0
110516,725621,occ,,,77947,Lithancylus grandis,species,464669.0,Early Albian,,112.03,109.0,26302,0.933333,52.433334,110.0
110519,725624,occ,,,77949,Hamites,genus,14957.0,Early Albian,,112.03,109.0,26302,-0.016667,51.233334,110.0
110520,725625,occ,,,77949,Protanisoceras (Protanisoceras),subgenus,299866.0,Early Albian,,112.03,109.0,26302,-0.016667,51.233334,110.0
110527,725632,occ,,,77949,Douvilleiceras,genus,14797.0,Early Albian,,112.03,109.0,26302,-0.016667,51.233334,110.0
110528,725633,occ,,,77949,Douvilleiceras scabrosum,species,344294.0,Early Albian,,112.03,109.0,26302,-0.016667,51.233334,110.0
110529,725634,occ,,,77949,Douvilleiceras inaequinodum,species,422183.0,Early Albian,,112.03,109.0,26302,-0.016667,51.233334,110.0
110540,725645,occ,,,77949,Protohoplites (Protohoplites),subgenus,129770.0,Early Albian,,112.03,109.0,26302,-0.016667,51.233334,110.0
110541,725646,occ,,,77949,Protohoplites (Protohoplites),subgenus,129770.0,Early Albian,,112.03,109.0,26302,-0.016667,51.233334,110.0
110542,725647,occ,,,77949,Otohoplites,genus,15294.0,Early Albian,,112.03,109.0,26302,-0.016667,51.233334,110.0
110543,725648,occ,,,77949,Otohoplites guersanti,species,129779.0,Early Albian,,112.03,109.0,26302,-0.016667,51.233334,110.0
110544,725649,occ,,,77949,Sonneratia,genus,15644.0,Early Albian,,112.03,109.0,26302,-0.016667,51.233334,110.0
110545,725650,occ,,,77949,Cleoniceras (Cleoniceras),subgenus,143497.0,Early Albian,,112.03,109.0,26302,-0.016667,51.233334,110.0
110546,725651,occ,,,77957,Pseudosonneratia,genus,15539.0,Early Albian,,112.03,109.0,26302,0.316667,51.299999,110.0
111266,732834,occ,,,65128,Holectypus,genus,33095.0,Early Albian,,112.03,109.0,18256,-70.666664,19.166668,110.0
111267,732835,occ,,,65128,Holaster,genus,33303.0,Early Albian,,112.03,109.0,18256,-70.666664,19.166668,110.0
111286,733252,occ,,,78670,Stichomitra communis,species,165301.0,Early Albian,,112.03,109.0,26159,20.11861,39.99361,110.0
111287,733253,occ,,,78671,Archaeodictyomitra,genus,421.0,Early Albian,,112.03,109.0,26159,20.11861,39.99361,110.0
111288,733254,occ,,,78671,Crucella messinae,species,165277.0,Early Albian,,112.03,109.0,26159,20.11861,39.99361,110.0
111289,733255,occ,,,78671,Mita,genus,64216.0,Early Albian,,112.03,109.0,26159,20.11861,39.99361,110.0
111290,733256,occ,,,78671,Stichomitra communis,species,165301.0,Early Albian,,112.03,109.0,26159,20.11861,39.99361,110.0
111291,733257,occ,,,78671,Thanarla,genus,673.0,Early Albian,,112.03,109.0,26159,20.11861,39.99361,110.0
111334,733523,occ,,,78698,Proheliopora kysylkumensis,species,117609.0,Albian,,113.0,100.5,26463,64.383331,40.966667,110.0
111771,739245,occ,22068.0,,79446,Heliocoenia variabilis,species,54238.0,Aptian,Albian,125.0,100.5,30659,-97.48333,17.549999,110.0
111773,739263,occ,22076.0,,79450,Dimorphastraeopsis bohemica,species,54418.0,Albian,,113.0,100.5,30659,-97.316666,17.716667,110.0
111774,739266,occ,,,79452,Stylosmilia gregorii,species,117349.0,Aptian,Albian,125.0,100.5,26641,-97.316666,17.716667,110.0
111775,739267,occ,,,79452,Thecosmilia oaxaquensis,species,119200.0,Aptian,Albian,125.0,100.5,26641,-97.316666,17.716667,110.0
111776,739268,occ,,,79452,Cladophyllia stewartae,species,117352.0,Aptian,Albian,125.0,100.5,26641,-97.316666,17.716667,110.0
111777,739269,occ,,,79452,Astraeofungia diversisepta,species,438791.0,Aptian,Albian,125.0,100.5,26641,-97.316666,17.716667,110.0
111778,739288,occ,,,79455,Thecosmilia densa,species,395428.0,Albian,,113.0,100.5,26641,-97.316666,17.716667,110.0
111780,739290,occ,,,79457,Cyathophora,genus,6305.0,Early Aptian,Late Albian,125.45,99.6,26641,-97.85778,17.725555,110.0
111782,739304,occ,22078.0,,79462,Astraeofungia diversisepta,species,438791.0,Albian,,113.0,100.5,30659,-97.568886,17.680555,110.0
111783,739313,occ,22080.0,,79463,Stylina sablensis,species,148352.0,Albian,,113.0,100.5,30659,-97.568886,17.680555,110.0
111784,739314,occ,,,79463,Eugyra neocomiensis,species,68387.0,Albian,,113.0,100.5,26641,-97.568886,17.680555,110.0
111785,739315,occ,22069.0,,79463,Calamophylliopsis fotisalensis,species,118131.0,Albian,,113.0,100.5,30659,-97.568886,17.680555,110.0
111786,739316,occ,22072.0,,79463,Thamnoseris arborescens,species,84231.0,Albian,,113.0,100.5,30659,-97.568886,17.680555,110.0
111787,739317,occ,,,79463,Meandrophyllia montezumae,species,154272.0,Albian,,113.0,100.5,26641,-97.568886,17.680555,110.0
111788,739318,occ,,,79464,Cladophyllia stewartae,species,117352.0,Albian,,113.0,100.5,26641,-97.568886,17.680555,110.0
111789,739319,occ,21371.0,,79465,Plesiastrea sulcatilamellosa,species,154133.0,Albian,,113.0,100.5,26431,-97.568886,17.680555,110.0
111790,739320,occ,,,79465,Astraeofungia diversisepta,species,438791.0,Albian,,113.0,100.5,26641,-97.568886,17.680555,110.0
111792,739332,occ,,,79470,Cyathophora,genus,6305.0,Early Aptian,Late Albian,125.45,99.6,26641,-97.976944,17.734167,110.0
111793,739333,occ,,,79470,Phacellocoenia tolmachoffana,species,148162.0,Early Aptian,Late Albian,125.45,99.6,26641,-97.976944,17.734167,110.0
111795,739358,occ,,,79476,Phacellocoenia tolmachoffana,species,148162.0,Early Aptian,Late Albian,125.45,99.6,26641,-97.869164,17.7425,110.0
111876,740891,occ,,,79658,Rebbachisauridae,unranked clade,57365.0,Early Albian,,112.03,109.0,26763,-44.157368,-4.108848,110.0
111877,740892,occ,33806.0,,79658,Titanosauriformes,unranked clade,57468.0,Early Albian,,112.03,109.0,62878,-44.157368,-4.108848,110.0
111906,741048,occ,,,79687,Gobisaurus domoculus,species,84235.0,Aptian,Albian,125.0,100.5,26778,112.560799,34.087219,110.0
111976,750081,occ,32403.0,I,59177,Minisauripus zhenshuonani,species,121364.0,Aptian,Albian,125.0,100.5,26990,128.033295,34.900002,110.0
111977,750082,occ,,IF,59176,Minisauripus,genus,121363.0,Aptian,Albian,125.0,100.5,26990,128.083298,34.900002,110.0
111978,750083,occ,,,59176,Plantae,kingdom,54311.0,Aptian,Albian,125.0,100.5,26990,128.083298,34.900002,110.0
111979,750084,occ,,,59176,Theropoda,unranked clade,38513.0,Aptian,Albian,125.0,100.5,26990,128.083298,34.900002,110.0
111980,750085,occ,,,59176,Aves,class,36616.0,Aptian,Albian,125.0,100.5,26990,128.083298,34.900002,110.0
111981,750086,occ,,,59176,Palaeophycus,genus,83902.0,Aptian,Albian,125.0,100.5,26990,128.083298,34.900002,110.0
111982,750087,occ,,,59176,Cochlichnus anguineus,species,287267.0,Aptian,Albian,125.0,100.5,26990,128.083298,34.900002,110.0
112080,752531,occ,,,80568,Latusastrea provincialis,species,121498.0,Albian,,113.0,100.5,27106,86.875275,29.105833,110.0
112650,757986,occ,,,81086,Kryptops palaios,species,123316.0,Aptian,Albian,125.0,100.5,27280,9.116667,16.433332,110.0
112651,757987,occ,,,81086,Carcharodontosauridae,family,65363.0,Aptian,Albian,125.0,100.5,27280,9.116667,16.433332,110.0
112652,757988,occ,,,81086,Ornithocheiridae,unranked clade,38495.0,Aptian,Albian,125.0,100.5,27280,9.116667,16.433332,110.0
112653,757989,occ,,,81087,Eocarcharia dinops,species,123318.0,Aptian,Albian,125.0,100.5,27280,9.133333,16.299999,110.0
112659,762753,occ,,,81521,Ophioglyphoida fosteri,species,121933.0,Albian,,113.0,100.5,27067,144.399994,-23.433332,110.0
112660,762754,occ,,,81522,Aucellina,genus,16496.0,Albian,,113.0,100.5,27067,144.399994,-23.433332,110.0
112661,762755,occ,,,81522,Syncyclonema,genus,17060.0,Albian,,113.0,100.5,27067,144.399994,-23.433332,110.0
112662,762756,occ,,,81522,Lenticulina rotulata,species,350324.0,Albian,,113.0,100.5,27067,144.399994,-23.433332,110.0
112663,762757,occ,,,81522,Cristellaria subalata,species,167268.0,Albian,,113.0,100.5,27067,144.399994,-23.433332,110.0
112664,762758,occ,,,81522,Cytheropteron,genus,24031.0,Albian,,113.0,100.5,27067,144.399994,-23.433332,110.0
112848,768713,occ,,,82144,Coalcomana ramosa,species,447205.0,Albian,,113.0,100.5,27697,-111.633331,29.033333,110.0
112849,768714,occ,,,82145,Coalcomana ramosa,species,447205.0,Albian,,113.0,100.5,27697,-110.349998,27.733334,110.0
112850,768715,occ,,,82146,Mesorbitolina,genus,1841.0,Albian,,113.0,100.5,27697,-111.099998,30.583332,110.0
112851,768716,occ,,,82147,Douvilleiceras,genus,14797.0,Albian,,113.0,100.5,27697,-109.566666,31.083332,110.0
112992,769265,occ,,,82212,Arabicodium,genus,266020.0,Albian,,113.0,100.5,27697,-109.566666,31.083332,110.0
112993,769266,occ,,,82212,Pterotrigonia,genus,17266.0,Albian,,113.0,100.5,27697,-109.566666,31.083332,110.0
113294,769820,occ,,,82358,Knemiceras dubertreti,species,129290.0,Early Albian,,112.03,109.0,27751,58.128056,22.395555,110.0
113306,769832,occ,,,82358,Lituola,genus,1781.0,Early Albian,,112.03,109.0,27751,58.128056,22.395555,110.0
113307,769833,occ,,,82358,Mesorbitolina,genus,1841.0,Early Albian,,112.03,109.0,27751,58.128056,22.395555,110.0
113308,769834,occ,,,82358,Praeglobotruncana,genus,2192.0,Early Albian,,112.03,109.0,27751,58.128056,22.395555,110.0
113529,770081,occ,,,82412,Metengonoceras inscriptum,species,129552.0,Early Albian,,112.03,109.0,27768,-97.766945,32.233612,110.0
113530,770082,occ,,,82413,Metengonoceras ambiguum,species,129553.0,Early Albian,,112.03,109.0,27768,-97.762222,32.75861,110.0
113531,770083,occ,,,82414,Engonoceras hilli,species,129519.0,Early Albian,,112.03,109.0,27768,-98.570831,31.450001,110.0
113532,770084,occ,,,82412,Metengonoceras ambiguum,species,129553.0,Early Albian,,112.03,109.0,27768,-97.766945,32.233612,110.0
113533,770085,occ,,,82415,Engonoceras gibbosum,species,129517.0,Early Albian,,112.03,109.0,27768,-97.586113,33.234165,110.0
113536,770088,occ,,,82421,Engonoceras elegans,species,129518.0,Early Albian,,112.03,109.0,27768,-97.54583,32.895,110.0
113538,770090,occ,,,82424,Engonoceras stolleyi,species,129516.0,Early Albian,,112.03,109.0,27768,-97.476112,32.598888,110.0
113539,770091,occ,,,82421,Parengonoceras roemeri,species,129528.0,Early Albian,,112.03,109.0,27768,-97.54583,32.895,110.0
113542,770094,occ,,,82424,Engonoceras hilli,species,129519.0,Early Albian,,112.03,109.0,27768,-97.476112,32.598888,110.0
113543,770095,occ,,,82421,Platiknemiceras flexuosum,species,129565.0,Early Albian,,112.03,109.0,27768,-97.54583,32.895,110.0
113544,770096,occ,,,82423,Engonoceras complicatum,species,129522.0,Early Albian,,112.03,109.0,27768,-99.073608,29.726667,110.0
113545,770097,occ,,,82423,Platiknemiceras flexuosum,species,129565.0,Early Albian,,112.03,109.0,27768,-99.073608,29.726667,110.0
113808,771664,occ,,,66073,Umsinenoceras linguatuberculatum,species,129924.0,Early Albian,,112.03,109.0,27806,32.308613,-27.967501,110.0
114289,772429,occ,,,82738,Oxytropidoceras (Androiavites) paucituberculatum,species,130170.0,Middle Albian,,109.0,105.3,27823,8.7,8.0,110.0
114290,772430,occ,,,82738,Oxytropidoceras (Androiavites) besairiei,species,419622.0,Middle Albian,,109.0,105.3,27823,8.7,8.0,110.0
114291,772431,occ,,,82738,Oxytropidoceras (Manuaniceras) ornatum,species,130169.0,Middle Albian,,109.0,105.3,27823,8.7,8.0,110.0
114292,772433,occ,,,82738,Oxytropidoceras (Manuaniceras) applanatum,species,130171.0,Middle Albian,,109.0,105.3,27823,8.7,8.0,110.0
114300,772449,occ,,,82769,Dipoloceras cristatum,species,145560.0,Middle Albian,,109.0,105.3,72493,8.22,6.4,110.0
114301,772450,occ,,,82769,Hysteroceras,genus,15030.0,Middle Albian,,109.0,105.3,72493,8.22,6.4,110.0
114410,772574,occ,,,82769,Dipoloceras,genus,14782.0,Middle Albian,,109.0,105.3,72493,8.22,6.4,110.0
114773,773096,occ,,,82868,Oxytropidoceras (Venezoliceras),subgenus,15786.0,Middle Albian,,109.0,105.3,27860,-97.621391,31.000557,110.0
