,occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,age
85147,568254,occ,,,59680,Nymphaster,genus,31496.0,Coniacian,,89.8,86.3,17061,2.347778,42.866669,90.0
85148,568255,occ,,,59680,Crateraster quinqueloba,species,84755.0,Coniacian,,89.8,86.3,17061,2.347778,42.866669,90.0
85149,568256,occ,,,59680,Bugarachaster depressus,species,84411.0,Coniacian,,89.8,86.3,17061,2.347778,42.866669,90.0
85150,568257,occ,,,59680,Pycinaster humilis,species,101094.0,Coniacian,,89.8,86.3,17061,2.347778,42.866669,90.0
85151,568258,occ,,,59680,Stauranderasteridae,family,81209.0,Coniacian,,89.8,86.3,17061,2.347778,42.866669,90.0
85152,568259,occ,,,59680,Arthraster,genus,31424.0,Coniacian,,89.8,86.3,17061,2.347778,42.866669,90.0
85254,568506,occ,,,59695,Dinosauria,unranked clade,52775.0,Early Turonian,,93.5,89.3,16510,59.245834,42.86639,90.0
85257,568509,occ,,,59696,Theropoda,unranked clade,38513.0,Cenomanian,Early Turonian,100.5,89.3,16510,59.493889,43.016666,90.0
85262,568514,occ,,,59698,Theropoda,unranked clade,38513.0,Early Turonian,,93.5,89.3,16510,67.0,40.099998,90.0
85263,568515,occ,,,59698,Ankylosauria,unranked clade,38816.0,Early Turonian,,93.5,89.3,16510,67.0,40.099998,90.0
85264,568516,occ,,,59698,Hadrosauridae,family,38755.0,Early Turonian,,93.5,89.3,16510,67.0,40.099998,90.0
85265,568517,occ,,,59698,Lindholmemys,genus,37659.0,Early Turonian,,93.5,89.3,16510,67.0,40.099998,90.0
85266,568518,occ,,,59698,Carettochelyidae,unranked clade,37667.0,Early Turonian,,93.5,89.3,16510,67.0,40.099998,90.0
85267,568519,occ,,,59698,Myledaphus,genus,34808.0,Early Turonian,,93.5,89.3,16510,67.0,40.099998,90.0
85386,569014,occ,,,59713,Discoides infera,species,310974.0,Early Turonian,,93.5,89.3,17085,0.183333,50.799999,90.0
85387,569015,occ,,,59713,Conulus,genus,33085.0,Early Turonian,,93.5,89.3,17085,0.183333,50.799999,90.0
85388,569016,occ,,,59713,Cardiaster,genus,33285.0,Early Turonian,,93.5,89.3,17085,0.183333,50.799999,90.0
85389,569017,occ,,,59713,Hemiaster,genus,33391.0,Early Turonian,,93.5,89.3,17085,0.183333,50.799999,90.0
85390,569018,occ,,,59713,Cardiotaxis,genus,33286.0,Early Turonian,,93.5,89.3,17085,0.183333,50.799999,90.0
85391,569019,occ,,,59713,Prionocidaris,genus,32828.0,Early Turonian,,93.5,89.3,17085,0.183333,50.799999,90.0
85392,569020,occ,,,59713,Conulus,genus,33085.0,Early Turonian,,93.5,89.3,17085,0.183333,50.799999,90.0
85401,569041,occ,,,59731,Dinosauria,unranked clade,52775.0,Late Turonian,,93.5,89.3,16510,70.550003,40.049999,90.0
85484,569881,occ,,,59796,Asteriidae,family,53911.0,Early Turonian,,93.5,89.3,17132,0.166667,49.683334,90.0
85485,569882,occ,,,59582,Asteriidae,family,53911.0,Late Turonian,,93.5,89.3,17132,0.416667,49.766666,90.0
85486,569883,occ,,,59797,Asteroidea,class,31341.0,Early Turonian,,93.5,89.3,17132,0.3,48.183334,90.0
85487,569884,occ,,,59798,Micraster,genus,33430.0,Early Coniacian,,89.3,85.8,17132,1.45,50.099998,90.0
85488,569885,occ,,,59798,Asteriidae,family,53911.0,Early Coniacian,,89.3,85.8,17132,1.45,50.099998,90.0
85808,570224,occ,,,59820,Calliderma viaudi,species,84505.0,Early Turonian,,93.5,89.3,17136,-1.083333,45.950001,90.0
85809,570225,occ,,,59820,Mammites nodosoides,species,130578.0,Early Turonian,,93.5,89.3,17136,-1.083333,45.950001,90.0
85810,570226,occ,,,59821,Codellaster keepersae,species,84512.0,Middle Turonian,,93.5,89.3,17153,-104.283333,38.033333,90.0
85812,570400,occ,,,59842,Afraster scalariformis,species,104215.0,Late Coniacian,,89.3,85.8,17176,13.366667,-8.366667,90.0
85813,570401,occ,,,59842,Dicarinella,genus,71226.0,Late Coniacian,,89.3,85.8,17176,13.366667,-8.366667,90.0
85814,570402,occ,,,59842,Dicarinella,genus,71226.0,Late Coniacian,,89.3,85.8,17176,13.366667,-8.366667,90.0
85815,570403,occ,,,59842,Marginotruncana,genus,1809.0,Late Coniacian,,89.3,85.8,17176,13.366667,-8.366667,90.0
85816,570404,occ,,,59842,Marginotruncana marginata,species,474346.0,Late Coniacian,,89.3,85.8,17176,13.366667,-8.366667,90.0
85817,570405,occ,,,59842,Archaeoglobigerina,genus,71224.0,Late Coniacian,,89.3,85.8,17176,13.366667,-8.366667,90.0
85818,570406,occ,,,59842,Globigerinelloides,genus,1502.0,Late Coniacian,,89.3,85.8,17176,13.366667,-8.366667,90.0
85819,570407,occ,,,59842,Guembelina reussi,species,474072.0,Late Coniacian,,89.3,85.8,17176,13.366667,-8.366667,90.0
85820,570408,occ,,,59842,Hastigerinoides,genus,1589.0,Late Coniacian,,89.3,85.8,17176,13.366667,-8.366667,90.0
85821,570409,occ,,,59842,Lenticulina,genus,1763.0,Late Coniacian,,89.3,85.8,17176,13.366667,-8.366667,90.0
85822,570410,occ,,,59842,Inoceramidae,family,60714.0,Late Coniacian,,89.3,85.8,17176,13.366667,-8.366667,90.0
85906,571706,occ,,,46888,Osteoglossomorpha,superorder,92053.0,Cenomanian,Campanian,100.5,72.1,17230,33.200001,-8.933333,90.0
85952,572945,occ,24454.0,,60168,Angolatitan adamastor,species,180384.0,Coniacian,,89.8,86.3,35572,13.21,-8.17,90.0
86192,573808,occ,,,60310,Amphipyndax stocki,species,165302.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86193,573809,occ,,,60310,Cryptamphorella conara,species,159675.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86194,573810,occ,,,60310,Diacanthocapsa,genus,493.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86195,573811,occ,,,60310,Dictyomitra,genus,497.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86196,573812,occ,,,60310,Dictyomitra montisserei,species,165294.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86197,573813,occ,,,60310,Dictyomitra,genus,497.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86198,573814,occ,,,60310,Dictyomitra,genus,497.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86199,573815,occ,,,60310,Distylocapsa,genus,80956.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86200,573816,occ,,,60310,Gongylothorax siphonofer,species,159700.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86201,573817,occ,,,60310,Hemicryptocapsa,genus,533.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86202,573818,occ,,,60310,Holocryptocanium barbui,species,159708.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86203,573819,occ,,,60310,Holocryptocanium,genus,66382.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86204,573820,occ,,,60310,Holocryptocanium,genus,66382.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86205,573821,occ,,,60310,Pseudodictyomitra,genus,618.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86206,573822,occ,,,60310,Pseudodictyomitra pseudomacrocephala,species,165299.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86207,573823,occ,,,60310,Stichomitra communis,species,165301.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86208,573824,occ,,,60310,Xitus spicularius,species,159944.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86209,573825,occ,,,60310,Alievium superbum,species,166744.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86210,573826,occ,,,60310,Acaeniotyle,genus,6.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86211,573827,occ,,,60310,Crucella cachensis,species,163287.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86212,573828,occ,,,60310,Crucella messinae,species,165277.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86213,573829,occ,,,60310,Dactyliodiscus lenticulatus,species,243311.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86214,573830,occ,,,60310,Dactyliosphaera,genus,90.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86215,573831,occ,,,60310,Dactyliodiscus,genus,80955.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86216,573832,occ,,,60310,Patellula andrusovi,species,166540.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86217,573833,occ,,,60310,Patellula ecliptica,species,165287.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86218,573834,occ,,,60310,Patellula,genus,64421.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86219,573835,occ,,,60310,Praeconocaryomma lipmanae,species,165276.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86220,573836,occ,,,60310,Praeconocaryomma universa,species,165274.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86221,573837,occ,,,60310,Pseudoaulophacus putahensis,species,165286.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86222,573838,occ,,,60310,Quinquecapsularia,genus,279.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,19.5,49.833332,90.0
86223,573839,occ,,,60290,Pseudoaulophacus putahensis,species,165286.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86224,573840,occ,,,60290,Patellula andrusovi,species,166540.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86225,573841,occ,,,60290,Dactyliosphaera,genus,90.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86226,573842,occ,,,60290,Alievium superbum,species,166744.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86227,573843,occ,,,60290,Squinabollum,genus,80954.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86228,573844,occ,,,60290,Stichomitra communis,species,165301.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86229,573845,occ,,,60290,Holocryptocanium barbui,species,159708.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86230,573846,occ,,,60290,Holocryptocanium,genus,66382.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86231,573847,occ,,,60290,Holocryptocanium,genus,66382.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86232,573848,occ,,,60290,Hemicryptocapsa,genus,533.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86233,573849,occ,,,60290,Hemicryptocapsa,genus,533.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86234,573850,occ,,,60290,Gongylothorax siphonofer,species,159700.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86235,573851,occ,,,60290,Dictyomitra montisserei,species,165294.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86236,573852,occ,,,60290,Amphipyndax stocki,species,165302.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86237,573853,occ,,,60290,Cryptamphorella conara,species,159675.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86238,573854,occ,,,60290,Diacanthocapsa,genus,493.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,21.75,49.75,90.0
86239,573855,occ,,,60308,Quinquecapsularia,genus,279.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86240,573856,occ,,,60308,Pseudoaulophacus putahensis,species,165286.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86241,573857,occ,,,60308,Praeconocaryomma lipmanae,species,165276.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86242,573858,occ,,,60308,Praeconocaryomma universa,species,165274.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86243,573859,occ,,,60308,Dactyliosphaera,genus,90.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86244,573860,occ,,,60308,Stichomitra communis,species,165301.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86245,573861,occ,,,60308,Holocryptocanium,genus,66382.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86246,573862,occ,,,60308,Holocryptocanium,genus,66382.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86247,573863,occ,,,60308,Holocryptocanium barbui,species,159708.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86248,573864,occ,,,60308,Hemicryptocapsa,genus,533.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86249,573865,occ,,,60308,Hemicryptocapsa,genus,533.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86250,573866,occ,,,60308,Hemicryptocapsa polyhedra,species,166788.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86251,573867,occ,,,60308,Gongylothorax siphonofer,species,159700.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86252,573868,occ,,,60308,Dictyomitra montisserei,species,165294.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86253,573869,occ,,,60308,Cryptamphorella conara,species,159675.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86254,573870,occ,,,60309,Praeconocaryomma lipmanae,species,165276.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86255,573871,occ,,,60309,Praeconocaryomma universa,species,165274.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86256,573872,occ,,,60309,Pseudoaulophacus putahensis,species,165286.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86257,573873,occ,,,60309,Dactyliosphaera,genus,90.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86258,573874,occ,,,60309,Patellula andrusovi,species,166540.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86259,573875,occ,,,60309,Patellula ecliptica,species,165287.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86260,573876,occ,,,60309,Stichomitra communis,species,165301.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86261,573877,occ,,,60309,Squinabollum,genus,80954.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86262,573878,occ,,,60309,Pseudodictyomitra,genus,618.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86263,573879,occ,,,60309,Pseudodictyomitra pseudomacrocephala,species,165299.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86264,573880,occ,,,60309,Holocryptocanium,genus,66382.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86265,573881,occ,,,60309,Holocryptocanium barbui,species,159708.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86266,573882,occ,,,60309,Hemicryptocapsa,genus,533.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86267,573883,occ,,,60309,Dictyomitra,genus,497.0,Late Cenomanian,Early Turonian,99.6,89.3,17342,20.0,49.833332,90.0
86472,575229,occ,,I,60465,Brontopodus changlingensis,species,91053.0,Turonian,Coniacian,93.9,86.3,16852,101.675552,25.041111,90.0
86486,575485,occ,,I,60487,Yunnanpus huangcaoensis,species,91057.0,Turonian,Coniacian,93.9,86.3,19449,101.654167,25.045555,90.0
86487,575486,occ,,I,60488,Brontopodus,genus,67216.0,Turonian,Coniacian,93.9,86.3,19449,101.670555,25.039722,90.0
86488,575487,occ,,I,60489,Brontopodus,genus,67216.0,Turonian,Coniacian,93.9,86.3,19449,101.669167,25.038334,90.0
86489,575488,occ,,,60489,Theropoda,unranked clade,38513.0,Turonian,Coniacian,93.9,86.3,16852,101.669167,25.038334,90.0
86490,575489,occ,,I,60490,Brontopodus,genus,67216.0,Turonian,Coniacian,93.9,86.3,19449,101.65667,25.042221,90.0
86533,575871,occ,,,46959,Daulestes kulbeckensis,species,81045.0,Middle Turonian,Late Turonian,93.5,89.3,38127,62.655315,42.117294,90.0
86534,575872,occ,,,58164,Daulestes inobservabilis,species,81047.0,Middle Turonian,Late Turonian,93.5,89.3,38127,72.599998,40.700001,90.0
86535,575883,occ,,,58166,Uchkudukodon nessovi,species,81050.0,Middle Turonian,Late Turonian,93.5,89.3,39699,62.655315,42.117294,90.0
86544,575892,occ,17993.0,I,60465,Brontopodus,genus,67216.0,Turonian,Coniacian,93.9,86.3,19449,101.675552,25.041111,90.0
86631,577756,occ,21886.0,,60792,Wintonotitan wattsi,species,148971.0,Late Cenomanian,Early Turonian,99.6,89.3,30242,143.566666,-22.683332,90.0
86633,577766,occ,18831.0,,60796,Titanosauria,unranked clade,55585.0,Cenomanian,Early Turonian,100.5,89.3,19582,142.566666,-22.15,90.0
86634,577769,occ,18830.0,,60798,Sauropoda,unranked clade,38653.0,Cenomanian,Early Turonian,100.5,89.3,19582,142.550003,-22.15,90.0
86636,577771,occ,18829.0,,60800,Titanosauria,unranked clade,55585.0,Late Cenomanian,Early Turonian,99.6,89.3,19582,142.483337,-22.216667,90.0
86660,581938,occ,,,61237,Titanosauria,unranked clade,55585.0,Middle Turonian,Late Turonian,93.5,89.3,17599,-68.459167,-39.296112,90.0
86661,581939,occ,41348.0,,61237,Abelisauridae,family,53942.0,Middle Turonian,Late Turonian,93.5,89.3,86551,-68.459167,-39.296112,90.0
86662,581940,occ,27239.0,,61237,Spinosauridae,family,38595.0,Middle Turonian,Late Turonian,93.5,89.3,42518,-68.459167,-39.296112,90.0
86663,581941,occ,27240.0,,61237,Abelisauroidea,superfamily,54528.0,Middle Turonian,Late Turonian,93.5,89.3,42518,-68.459167,-39.296112,90.0
87779,586585,occ,,,14417,Cedaromys,genus,39783.0,Coniacian,Santonian,89.8,83.6,17864,-112.863998,35.568001,90.0
87780,586586,occ,,,14417,Eutheria,unranked clade,182911.0,Coniacian,Santonian,89.8,83.6,17864,-112.863998,35.568001,90.0
87859,587386,occ,,,61893,Astarte,genus,17370.0,Late Turonian,,93.5,89.3,17883,-77.650002,-1.033333,90.0
87860,587387,occ,,,61894,Mytiloides,genus,16835.0,Late Turonian,,93.5,89.3,17883,-77.650002,-1.033333,90.0
87867,587486,occ,,,61908,Mytiloides,genus,16835.0,Early Coniacian,,89.3,85.8,17883,-77.650002,-1.033333,90.0
87887,587557,occ,,,61913,Inoceramus,genus,16727.0,Turonian,,93.9,89.8,17883,-77.75,-1.583333,90.0
87888,587558,occ,,,61913,Fimbria,genus,17655.0,Turonian,,93.9,89.8,17883,-77.75,-1.583333,90.0
87974,588409,occ,,,61997,Mytiloides mytiloides,species,144322.0,Early Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87975,588410,occ,,,61997,Sergipia,genus,17026.0,Early Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87976,588411,occ,,,61997,Pteria,genus,16981.0,Early Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87977,588412,occ,,,61997,Mytiloides,genus,16835.0,Early Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87978,588413,occ,,,61997,Plicatula (Plicatula) ferryi,species,366566.0,Early Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87979,588414,occ,,,61997,Lima (Plagiostoma) grenieri,species,366579.0,Early Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87980,588415,occ,,,61997,Pseudoptera,genus,16978.0,Early Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87981,588416,occ,,,61997,Aphrodina,genus,17349.0,Early Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87982,588417,occ,,,61997,Ilymatogyra africana,species,354083.0,Early Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87983,588418,occ,,,61997,Homomya,genus,18750.0,Early Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87984,588419,occ,,,61998,Lima (Plagiostoma) grenieri,species,366579.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87985,588420,occ,,,61998,Plicatula (Plicatula) ferryi,species,366566.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87986,588421,occ,,,61999,Lima (Plagiostoma) grenieri,species,366579.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87987,588422,occ,,,62000,Mytiloides labiatus,species,143573.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87988,588423,occ,,,62000,Hyotissa,genus,16717.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87989,588424,occ,,,62000,Gyrostrea,genus,16697.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87990,588425,occ,,,62000,Astarte,genus,17370.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87991,588426,occ,,,62000,Veniella,genus,18387.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87992,588427,occ,,,62001,Plicatula (Plicatula) ferryi,species,366566.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87993,588428,occ,,,62002,Lima (Plagiostoma) grenieri,species,366579.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87994,588429,occ,,,62002,Gyrostrea (Vatonnei) roachensis,species,354511.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87995,588430,occ,,,62002,Plicatula (Plicatula) ferryi,species,366566.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87996,588431,occ,,,62003,Inoceramidae,family,60714.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87997,588432,occ,,,62003,Lima (Plagiostoma) grenieri,species,366579.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87998,588433,occ,,,62003,Plicatula (Plicatula) ferryi,species,366566.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
87999,588434,occ,,,62004,Plicatula (Plicatula) ferryi,species,366566.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88000,588435,occ,,,62005,Lima (Plagiostoma) grenieri,species,366579.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88001,588436,occ,,,62006,Lima (Plagiostoma) grenieri,species,366579.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88002,588437,occ,,,62006,Nicaisolopha nicaisei,species,354523.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88003,588438,occ,,,62007,Pseudocucullaea lens,species,366249.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88004,588439,occ,,,62007,Platyceramus,genus,16929.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88005,588440,occ,,,62007,Nicaisolopha nicaisei,species,354523.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88006,588441,occ,,,62007,Plicatula (Plicatula) ferryi,species,366566.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88007,588442,occ,,F,62008,Plicatula hirsuta,species,366569.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88008,588443,occ,,,62009,Pseudoperna,genus,16975.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88009,588444,occ,,,62010,Nicaisolopha nicaisei,species,354523.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88010,588445,occ,,,62011,Nicaisolopha nicaisei,species,354523.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88011,588446,occ,,,62012,Platyceramus cycloides,species,151986.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88012,588447,occ,,,62012,Hyotissa,genus,16717.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88013,588448,occ,,,62012,Crassatellidae,family,59901.0,Late Turonian,,93.5,89.3,17883,-78.51667,-5.483333,90.0
88014,588449,occ,,,62013,Pseudocucullaea lens,species,366249.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88015,588450,occ,,,62013,Nicaisolopha nicaisei,species,354523.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88016,588451,occ,,,62013,Plicatula,genus,16936.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88017,588452,occ,,,62014,Inoceramidae,family,60714.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88018,588453,occ,,,62015,Platyceramus cycloides,species,151986.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88019,588454,occ,,,62015,Nicaisolopha nicaisei,species,354523.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88020,588455,occ,,,62016,Pseudocucullaea lens,species,366249.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88021,588456,occ,,,62016,Platyceramus cycloides,species,151986.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88022,588457,occ,,,62016,Nicaisolopha nicaisei,species,354523.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88023,588458,occ,,,62016,Cardiidae,family,59532.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88024,588459,occ,,,62017,Pseudocucullaea lens,species,366249.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88025,588460,occ,,F,62017,Plicatula flattersi,species,366565.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88026,588461,occ,,,62018,Platyceramus,genus,16929.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88027,588462,occ,,,62018,Inoceramus (Cordiceramus),subgenus,16566.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88028,588463,occ,,,62018,Plagiostoma,genus,16927.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88029,588464,occ,,,62019,Pseudocucullaea lens,species,366249.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88030,588465,occ,,,62019,Plagiostoma,genus,16927.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
88031,588466,occ,,,62019,Nicaisolopha nicaisei,species,354523.0,Coniacian,,89.8,86.3,17883,-78.51667,-5.483333,90.0
